Summons_Number,Plate_ID,Registration_State,Plate_Type,Issue_Date,Violation_Code,Vehicle_Body_Type,Vehicle_Make,Vehicle_Color,Vehicle_Year,Violation_Description,Street_Name,Violation_County,Fine_Amount,Month,Month_Name,Quarter,Day_of_Week,Day_Num,Week_Num,Is_Weekend,Fine_Category,Vehicle_Age,Vehicle_Age_Group,Vehicle_Type_Group,Is_OutOfState,State_Group,Plate_Category,Street_Type,Street_Total_Revenue,Street_Ticket_Count,Ticket_Count_Per_Plate,Is_Repeat_Offender,Offender_Tier,Violation_Severity,Is_Avoidable,Data_Completeness_Score,Is_Complete_Record
5187458189,LUP3204,NY,PAS,,37,SDN,OTHER,BLUE,2004.0,Expired Muni Meter,COLUMBUS AVE,Queens,65.0,,,,,,,0,Medium,10.0,6-10,OTHER,0,NY,Passenger,AVE,54800.0,650.0,1.0,0,1-2,Standard,1,29,1
1969666591,QVX1383,MA,PAS,,37,SUBN,TOYOTA,BLACK,1998.0,Expired Muni Meter,ATLANTIC AVE,Manhattan,65.0,,,,,,,0,Medium,16.0,16+,Passenger,1,Other,Passenger,AVE,56870.0,658.0,1.0,0,1-2,Standard,1,29,1
1930747963,YGK3258,CT,PAS,,38,VAN,FORD,RED,2008.0,Failure to Display Muni Meter Receipt,PARK AVE,Brooklyn,65.0,,,,,,,0,Medium,6.0,6-10,Commercial,1,Tri-State,Passenger,AVE,57350.0,660.0,1.0,0,1-2,Standard,0,29,1
6393143785,BPW4545,NY,PAS,2014-04-21,21,SDN,MAZDA,BLUE,2008.0,No Parking - Street Cleaning,COLUMBUS AVE,Bronx,65.0,4.0,April,2.0,Monday,0.0,17,0,Medium,6.0,6-10,OTHER,0,NY,Passenger,AVE,54800.0,650.0,1.0,0,1-2,Standard,1,36,1
9273847053,CDJ8601,CT,COM,2013-07-21,21,SDN,OTHER,BROWN,2010.0,No Parking - Street Cleaning,PARK AVE,Manhattan,65.0,7.0,July,3.0,Sunday,6.0,29,1,Medium,4.0,0-5,OTHER,1,Tri-State,Other,AVE,57350.0,660.0,1.0,0,1-2,Standard,1,36,1
9385695047,JXW5088,NJ,COM,2013-08-16,40,SDN,LEXUS,WHITE,1998.0,Fire Hydrant,JAMAICA AVE,Manhattan,115.0,8.0,August,3.0,Friday,4.0,33,0,High,16.0,16+,OTHER,1,Tri-State,Other,AVE,59330.0,692.0,1.0,0,1-2,Safety-Critical,0,36,1
1956405746,KDX2943,NJ,PAS,2013-11-25,40,SDN,TOYOTA,WHITE,2002.0,Fire Hydrant,NOSTRAND AVE,Manhattan,115.0,11.0,November,4.0,Monday,0.0,48,0,High,12.0,11-15,OTHER,1,Tri-State,Passenger,AVE,60875.0,705.0,1.0,0,1-2,Safety-Critical,0,36,1
9633352837,RZR8021,NY,PAS,2014-05-27,21,SUBN,MERCEDES,WHITE,1999.0,No Parking - Street Cleaning,FORDHAM RD,Brooklyn,65.0,5.0,May,2.0,Tuesday,1.0,22,0,Medium,15.0,11-15,Passenger,0,NY,Passenger,RD,61945.0,723.0,1.0,0,1-2,Standard,1,36,1
4259607533,XEL8418,NY,COM,2014-02-19,14,DELV,CHEVROLET,BLACK,2014.0,No Standing - Day/Time Limits,5TH AVE,,115.0,2.0,February,1.0,Wednesday,2.0,8,0,High,0.0,0-5,Commercial,0,NY,Other,AVE,58895.0,683.0,1.0,0,1-2,Standard,1,35,1
4266742938,GKK4881,NY,APP,2013-12-25,21,SDN,JEEP,GRAY,2001.0,No Parking - Street Cleaning,AMSTERDAM AVE,Bronx,65.0,12.0,December,4.0,Wednesday,2.0,52,0,Medium,13.0,11-15,OTHER,0,NY,Other,AVE,58295.0,663.0,1.0,0,1-2,Standard,1,36,1
8440776496,UVW0256,NY,PAS,,37,SDN,TOYOTA,GRAY,2009.0,Expired Muni Meter,COLUMBUS AVE,Bronx,65.0,,,,,,,0,Medium,5.0,0-5,OTHER,0,NY,Passenger,AVE,54800.0,650.0,1.0,0,1-2,Standard,1,29,1
6270355619,YQK0257,NY,PAS,2014-06-30,71,SDN,HONDA,BLACK,2001.0,Inspection Sticker Expired,BEDFORD AVE,Queens,65.0,6.0,June,2.0,Monday,0.0,27,0,Medium,13.0,11-15,OTHER,0,NY,Passenger,AVE,59825.0,695.0,1.0,0,1-2,Standard,1,36,1
5666659650,SSU2546,UNKNOWN,PAS,2013-11-30,46,SDN,BMW,SILVER,2005.0,Double Parking,5TH AVE,Manhattan,115.0,11.0,November,4.0,Saturday,5.0,48,1,High,9.0,6-10,OTHER,1,Other,Passenger,AVE,58895.0,683.0,1.0,0,1-2,Safety-Critical,0,36,1
7506619703,MKN3567,NY,PAS,2014-01-17,21,PICK,HONDA,BLACK,2008.0,No Parking - Street Cleaning,PARK AVE,,65.0,1.0,January,1.0,Friday,4.0,3,0,Medium,6.0,6-10,Commercial,0,NY,Passenger,AVE,57350.0,660.0,1.0,0,1-2,Standard,1,35,1
5932707784,SBR2061,FL,PAS,,19,SDN,HYUNDAI,BLACK,1998.0,No Standing - Bus Stop,COLUMBUS AVE,Bronx,115.0,,,,,,,0,High,16.0,16+,OTHER,1,Other,Passenger,AVE,54800.0,650.0,1.0,0,1-2,Standard,1,29,1
7292059685,VMZ4044,NJ,PAS,2013-09-28,83,SUV,LEXUS,WHITE,2011.0,Improper Registration,BEDFORD AVE,Queens,65.0,9.0,September,3.0,Saturday,5.0,39,1,Medium,3.0,0-5,OTHER,1,Tri-State,Passenger,AVE,59825.0,695.0,1.0,0,1-2,Standard,0,36,1
8493135871,NFQ6086,NY,PAS,2014-01-29,40,SDN,HYUNDAI,SILVER,2006.0,Fire Hydrant,BEDFORD AVE,Queens,115.0,1.0,January,1.0,Wednesday,2.0,5,0,High,8.0,6-10,OTHER,0,NY,Passenger,AVE,59825.0,695.0,1.0,0,1-2,Safety-Critical,0,36,1
2580960206,JYD3385,UNKNOWN,PAS,,38,SDN,CHEVROLET,RED,2012.0,Failure to Display Muni Meter Receipt,5TH AVE,Bronx,65.0,,,,,,,0,Medium,2.0,0-5,OTHER,1,Other,Passenger,AVE,58895.0,683.0,1.0,0,1-2,Standard,0,29,1
5832458310,TKQ8088,MA,PAS,2013-09-30,74,SDN,OTHER,BLUE,2008.0,Missing Required Equipment,COLUMBUS AVE,Queens,65.0,9.0,September,3.0,Monday,0.0,40,0,Medium,6.0,6-10,OTHER,1,Other,Passenger,AVE,54800.0,650.0,1.0,0,1-2,Standard,0,36,1
6154414601,PDR0372,NY,COM,2014-05-13,20,SDN,TOYOTA,BROWN,2014.0,No Parking - Day/Time Limits,BEDFORD AVE,Brooklyn,65.0,5.0,May,2.0,Tuesday,1.0,20,0,Medium,0.0,0-5,OTHER,0,NY,Other,AVE,59825.0,695.0,1.0,0,1-2,Standard,1,36,1
5223861639,BCQ3919,UNKNOWN,PAS,,14,SDN,HONDA,,2011.0,No Standing - Day/Time Limits,NOSTRAND AVE,Queens,115.0,,,,,,,0,High,3.0,0-5,OTHER,1,Other,Passenger,AVE,60875.0,705.0,1.0,0,1-2,Standard,1,28,1
9855573028,AVB5936,PA,PAS,2014-02-20,20,DELV,BMW,BLACK,,No Parking - Day/Time Limits,JAMAICA AVE,,65.0,2.0,February,1.0,Thursday,3.0,8,0,Medium,,,Commercial,1,Other,Passenger,AVE,59330.0,692.0,1.0,0,1-2,Standard,1,32,1
8724728295,TRH6910,UNKNOWN,PAS,2014-01-13,20,SUV,TOYOTA,BLACK,2004.0,No Parking - Day/Time Limits,,,65.0,1.0,January,1.0,Monday,0.0,3,0,Medium,10.0,6-10,OTHER,1,Other,Passenger,,,,1.0,0,1-2,Standard,1,31,1
4778458352,PPZ4313,NY,OMS,,14,SUBN,TOYOTA,BROWN,2008.0,No Standing - Day/Time Limits,COLUMBUS AVE,,115.0,,,,,,,0,High,6.0,6-10,Passenger,0,NY,Other,AVE,54800.0,650.0,1.0,0,1-2,Standard,1,28,1
4997341474,JTR5565,NY,OMT,,19,SUV,CHEVROLET,BLUE,2014.0,No Standing - Bus Stop,,Manhattan,115.0,,,,,,,0,High,0.0,0-5,OTHER,0,NY,Other,,,,1.0,0,1-2,Standard,1,25,1
1833749963,FQY4445,NY,PAS,2014-06-23,37,SDN,MAZDA,BLUE,,Expired Muni Meter,5TH AVE,Manhattan,65.0,6.0,June,2.0,Monday,0.0,26,0,Medium,,,OTHER,0,NY,Passenger,AVE,58895.0,683.0,1.0,0,1-2,Standard,1,33,1
7410526196,QZS6980,UNKNOWN,PAS,2014-04-18,40,SDN,DODGE,RED,2010.0,Fire Hydrant,RICHMOND AVE,Manhattan,115.0,4.0,April,2.0,Friday,4.0,16,0,High,4.0,0-5,OTHER,1,Other,Passenger,AVE,58315.0,661.0,1.0,0,1-2,Safety-Critical,0,36,1
1990196813,MXM5280,CT,PAS,2013-08-18,46,SDN,CHEVROLET,BLACK,,Double Parking,5TH AVE,Queens,115.0,8.0,August,3.0,Sunday,6.0,33,1,High,,,OTHER,1,Tri-State,Passenger,AVE,58895.0,683.0,1.0,0,1-2,Safety-Critical,0,33,1
9559480737,RWR1528,NY,PAS,2014-01-18,38,SDN,TOYOTA,GREEN,2004.0,Failure to Display Muni Meter Receipt,FULTON ST,,65.0,1.0,January,1.0,Saturday,5.0,3,1,Medium,10.0,6-10,OTHER,0,NY,Passenger,ST,58275.0,675.0,1.0,0,1-2,Standard,0,35,1
1556277623,ESQ1448,CT,SRF,2014-06-23,21,DELV,HONDA,WHITE,2006.0,No Parking - Street Cleaning,MADISON AVE,,65.0,6.0,June,2.0,Monday,0.0,26,0,Medium,8.0,6-10,Commercial,1,Tri-State,Other,AVE,58890.0,676.0,1.0,0,1-2,Standard,1,35,1
2719047083,UUQ8804,NY,PAS,2013-07-23,14,SDN,CHEVROLET,BLACK,2014.0,No Standing - Day/Time Limits,GRAND CONCOURSE,Brooklyn,115.0,7.0,July,3.0,Tuesday,1.0,30,0,High,0.0,0-5,OTHER,0,NY,Passenger,CONCOURSE,61160.0,714.0,1.0,0,1-2,Standard,1,36,1
6286580031,DSF7505,NY,COM,2013-10-31,19,SUV,HONDA,BLACK,2003.0,No Standing - Bus Stop,RICHMOND AVE,Queens,115.0,10.0,October,4.0,Thursday,3.0,44,0,High,11.0,11-15,OTHER,0,NY,Other,AVE,58315.0,661.0,1.0,0,1-2,Standard,1,36,1
6236063884,LYB0228,NY,PAS,2013-09-19,46,SUBN,TOYOTA,SILVER,2013.0,Double Parking,PARK AVE,,115.0,9.0,September,3.0,Thursday,3.0,38,0,High,1.0,0-5,Passenger,0,NY,Passenger,AVE,57350.0,660.0,1.0,0,1-2,Safety-Critical,0,35,1
3895535559,MET5540,NY,PAS,2013-11-18,40,SUV,NISSAN,GRAY,2006.0,Fire Hydrant,RICHMOND AVE,Manhattan,115.0,11.0,November,4.0,Monday,0.0,47,0,High,8.0,6-10,OTHER,0,NY,Passenger,AVE,58315.0,661.0,1.0,0,1-2,Safety-Critical,0,36,1
6094855734,UJX6530,NY,OMT,2014-05-18,21,SUBN,MERCEDES,GRAY,2013.0,No Parking - Street Cleaning,FLATBUSH AVE,Queens,65.0,5.0,May,2.0,Sunday,6.0,20,1,Medium,1.0,0-5,Passenger,0,NY,Other,AVE,58250.0,690.0,1.0,0,1-2,Standard,1,36,1
1892913622,XQX1751,CT,PAS,,20,SDN,FORD,SILVER,2005.0,No Parking - Day/Time Limits,ATLANTIC AVE,Queens,65.0,,,,,,,0,Medium,9.0,6-10,OTHER,1,Tri-State,Passenger,AVE,56870.0,658.0,1.0,0,1-2,Standard,1,29,1
1151805831,AGQ9316,NY,PAS,2013-11-27,46,SUBN,AUDI,GRAY,1998.0,Double Parking,COLUMBUS AVE,Manhattan,115.0,11.0,November,4.0,Wednesday,2.0,48,0,High,16.0,16+,Passenger,0,NY,Passenger,AVE,54800.0,650.0,1.0,0,1-2,Safety-Critical,0,36,1
4478550244,ZNC6412,CT,COM,,14,VAN,AUDI,BLACK,2006.0,No Standing - Day/Time Limits,BROADWAY,Bronx,115.0,,,,,,,0,High,8.0,6-10,Commercial,1,Tri-State,Other,BROADWAY,59700.0,710.0,1.0,0,1-2,Standard,1,29,1
8376437743,HAJ7334,NY,OMS,,38,SUV,BMW,RED,2012.0,Failure to Display Muni Meter Receipt,FLATBUSH AVE,Bronx,65.0,,,,,,,0,Medium,2.0,0-5,OTHER,0,NY,Other,AVE,58250.0,690.0,1.0,0,1-2,Standard,0,29,1
1228520817,YWS4534,NJ,PAS,,21,BUS,TOYOTA,BLUE,2011.0,No Parking - Street Cleaning,ATLANTIC AVE,Manhattan,65.0,,,,,,,0,Medium,3.0,0-5,OTHER,1,Tri-State,Passenger,AVE,56870.0,658.0,1.0,0,1-2,Standard,1,29,1
7803517571,PVH5871,FL,PAS,2013-10-20,21,SUBN,OTHER,GRAY,2001.0,No Parking - Street Cleaning,GRAND CONCOURSE,Manhattan,65.0,10.0,October,4.0,Sunday,6.0,42,1,Medium,13.0,11-15,Passenger,1,Other,Passenger,CONCOURSE,61160.0,714.0,1.0,0,1-2,Standard,1,36,1
6186672572,ZCV0239,NY,,,46,VAN,NISSAN,SILVER,2007.0,Double Parking,PARK AVE,Manhattan,115.0,,,,,,,0,High,7.0,6-10,Commercial,0,NY,Other,AVE,57350.0,660.0,1.0,0,1-2,Safety-Critical,0,28,1
1146154915,KYR1503,NJ,PAS,2014-01-27,21,SUV,HONDA,SILVER,2009.0,No Parking - Street Cleaning,FLATBUSH AVE,Brooklyn,65.0,1.0,January,1.0,Monday,0.0,5,0,Medium,5.0,0-5,OTHER,1,Tri-State,Passenger,AVE,58250.0,690.0,1.0,0,1-2,Standard,1,36,1
8486401143,PFU2716,NY,COM,,74,DELV,NISSAN,WHITE,2006.0,Missing Required Equipment,GRAND CONCOURSE,Brooklyn,65.0,,,,,,,0,Medium,8.0,6-10,Commercial,0,NY,Other,CONCOURSE,61160.0,714.0,1.0,0,1-2,Standard,0,29,1
5342815588,DJT8643,NY,COM,,21,suv,CHEVROLET,GRAY,2008.0,No Parking - Street Cleaning,,Brooklyn,65.0,,,,,,,0,Medium,6.0,6-10,OTHER,0,NY,Other,,,,1.0,0,1-2,Standard,1,25,1
1848314813,TAG2706,NY,TRC,,38,TAXI,NISSAN,WHITE,2013.0,Failure to Display Muni Meter Receipt,HILLSIDE AVE,Manhattan,65.0,,,,,,,0,Medium,1.0,0-5,OTHER,0,NY,Other,AVE,58535.0,679.0,1.0,0,1-2,Standard,0,29,1
4271318905,XMS9707,NJ,COM,,14,SUV,BMW,RED,2013.0,No Standing - Day/Time Limits,AMSTERDAM AVE,Bronx,115.0,,,,,,,0,High,1.0,0-5,OTHER,1,Tri-State,Other,AVE,58295.0,663.0,1.0,0,1-2,Standard,1,29,1
3932602865,TKZ7886,NY,PAS,2013-08-23,14,,BMW,GRAY,2008.0,No Standing - Day/Time Limits,NOSTRAND AVE,Brooklyn,115.0,8.0,August,3.0,Friday,4.0,34,0,High,6.0,6-10,OTHER,0,NY,Passenger,AVE,60875.0,705.0,1.0,0,1-2,Standard,1,35,1
6501555716,KKE8568,NY,PAS,2014-03-16,37,SUBN,AUDI,WHITE,1999.0,Expired Muni Meter,BROADWAY,Manhattan,65.0,3.0,March,1.0,Sunday,6.0,11,1,Medium,15.0,11-15,Passenger,0,NY,Passenger,BROADWAY,59700.0,710.0,1.0,0,1-2,Standard,1,36,1
1354289787,XVA2139,NJ,PAS,2013-12-14,20,DELV,NISSAN,SILVER,2003.0,No Parking - Day/Time Limits,BROADWAY,Brooklyn,65.0,12.0,December,4.0,Saturday,5.0,50,1,Medium,11.0,11-15,Commercial,1,Tri-State,Passenger,BROADWAY,59700.0,710.0,1.0,0,1-2,Standard,1,36,1
4959618533,GCQ8863,VA,PAS,2014-01-26,37,,TOYOTA,BROWN,2012.0,Expired Muni Meter,AMSTERDAM AVE,Brooklyn,65.0,1.0,January,1.0,Sunday,6.0,4,1,Medium,2.0,0-5,OTHER,1,Other,Passenger,AVE,58295.0,663.0,1.0,0,1-2,Standard,1,35,1
6451955066,GFP0511,NY,PAS,2014-02-16,20,SDN,TOYOTA,BLACK,1999.0,No Parking - Day/Time Limits,GRAND CONCOURSE,Brooklyn,65.0,2.0,February,1.0,Sunday,6.0,7,1,Medium,15.0,11-15,OTHER,0,NY,Passenger,CONCOURSE,61160.0,714.0,1.0,0,1-2,Standard,1,36,1
6236082775,NZK0628,CT,PAS,2013-09-23,46,DELV,FORD,BLACK,2014.0,Double Parking,FORDHAM RD,Manhattan,115.0,9.0,September,3.0,Monday,0.0,39,0,High,0.0,0-5,Commercial,1,Tri-State,Passenger,RD,61945.0,723.0,1.0,0,1-2,Safety-Critical,0,36,1
7984903053,,MD,PAS,,37,SUV,CHEVROLET,ORANGE,2009.0,Expired Muni Meter,NOSTRAND AVE,,65.0,,,,,,,0,Medium,5.0,0-5,OTHER,1,Other,Passenger,AVE,60875.0,705.0,0.0,0,,Standard,1,26,1
5783183968,JSE2077,NY,PAS,,46,VAN,FORD,BLUE,2001.0,Double Parking,AMSTERDAM AVE,Bronx,115.0,,,,,,,0,High,13.0,11-15,Commercial,0,NY,Passenger,AVE,58295.0,663.0,1.0,0,1-2,Safety-Critical,0,29,1
9372942365,VUF1492,NY,PAS,2014-03-17,46,MC,NISSAN,BLUE,2005.0,Double Parking,FORDHAM RD,Staten Island,115.0,3.0,March,1.0,Monday,0.0,12,0,High,9.0,6-10,OTHER,0,NY,Passenger,RD,61945.0,723.0,1.0,0,1-2,Safety-Critical,0,36,1
7991492039,MMB2435,NY,PAS,2013-07-23,71,SDN,HONDA,GRAY,2012.0,Inspection Sticker Expired,BROADWAY,,65.0,7.0,July,3.0,Tuesday,1.0,30,0,Medium,2.0,0-5,OTHER,0,NY,Passenger,BROADWAY,59700.0,710.0,1.0,0,1-2,Standard,1,35,1
6565385967,YGM6310,PA,PAS,2014-02-22,98,SUV,OTHER,GRAY,2005.0,Blocking Intersection,GRAND CONCOURSE,Brooklyn,115.0,2.0,February,1.0,Saturday,5.0,8,1,High,9.0,6-10,OTHER,1,Other,Passenger,CONCOURSE,61160.0,714.0,1.0,0,1-2,Standard,0,36,1
6826304530,SGT3263,NY,PAS,2013-07-14,14,SDN,AUDI,ORANGE,2005.0,No Standing - Day/Time Limits,BEDFORD AVE,Queens,115.0,7.0,July,3.0,Sunday,6.0,28,1,High,9.0,6-10,OTHER,0,NY,Passenger,AVE,59825.0,695.0,1.0,0,1-2,Standard,1,36,1
1618816550,GWT0343,NY,PAS,,46,SDN,TOYOTA,BLACK,2011.0,Double Parking,,Queens,115.0,,,,,,,0,High,3.0,0-5,OTHER,0,NY,Passenger,,,,1.0,0,1-2,Safety-Critical,0,25,1
6874008099,GRD4701,NJ,PAS,2014-05-24,21,SUBN,NISSAN,WHITE,2013.0,No Parking - Street Cleaning,GRAND CONCOURSE,Brooklyn,65.0,5.0,May,2.0,Saturday,5.0,21,1,Medium,1.0,0-5,Passenger,1,Tri-State,Passenger,CONCOURSE,61160.0,714.0,1.0,0,1-2,Standard,1,36,1
6250416551,FXL0041,CT,PAS,2014-06-21,14,SDN,VOLVO,WHITE,,No Standing - Day/Time Limits,GRAND CONCOURSE,Bronx,115.0,6.0,June,2.0,Saturday,5.0,25,1,High,,,OTHER,1,Tri-State,Passenger,CONCOURSE,61160.0,714.0,1.0,0,1-2,Standard,1,33,1
5970745881,BCT2288,NY,PAS,,14,SUV,OTHER,RED,1999.0,No Standing - Day/Time Limits,BROADWAY,Queens,115.0,,,,,,,0,High,15.0,11-15,OTHER,0,NY,Passenger,BROADWAY,59700.0,710.0,1.0,0,1-2,Standard,1,29,1
2242816041,MDX5075,NJ,PAS,2014-02-22,71,BUS,DODGE,GRAY,2006.0,Inspection Sticker Expired,PARK AVE,Brooklyn,65.0,2.0,February,1.0,Saturday,5.0,8,1,Medium,8.0,6-10,OTHER,1,Tri-State,Passenger,AVE,57350.0,660.0,1.0,0,1-2,Standard,1,36,1
2388171387,FXZ4408,MD,PAS,,20,SUV,MERCEDES,,2003.0,No Parking - Day/Time Limits,COLUMBUS AVE,Queens,65.0,,,,,,,0,Medium,11.0,11-15,OTHER,1,Other,Passenger,AVE,54800.0,650.0,1.0,0,1-2,Standard,1,28,1
4063550639,UEP7170,TX,PAS,2013-12-23,37,PICK,MERCEDES,BLUE,2013.0,Expired Muni Meter,RICHMOND AVE,Staten Island,65.0,12.0,December,4.0,Monday,0.0,52,0,Medium,1.0,0-5,Commercial,1,Other,Passenger,AVE,58315.0,661.0,1.0,0,1-2,Standard,1,36,1
2934033270,LMC4573,NJ,PAS,2014-01-21,21,SUV,TOYOTA,GRAY,1999.0,No Parking - Street Cleaning,COLUMBUS AVE,,65.0,1.0,January,1.0,Tuesday,1.0,4,0,Medium,15.0,11-15,OTHER,1,Tri-State,Passenger,AVE,54800.0,650.0,1.0,0,1-2,Standard,1,35,1
7882834500,UVJ1494,MA,PAS,,20,SDN,AUDI,SILVER,1999.0,No Parking - Day/Time Limits,5TH AVE,Manhattan,65.0,,,,,,,0,Medium,15.0,11-15,OTHER,1,Other,Passenger,AVE,58895.0,683.0,1.0,0,1-2,Standard,1,29,1
6171906064,RAG5314,FL,PAS,2014-01-20,19,SUV,BMW,WHITE,2002.0,No Standing - Bus Stop,JAMAICA AVE,Brooklyn,115.0,1.0,January,1.0,Monday,0.0,4,0,High,12.0,11-15,OTHER,1,Other,Passenger,AVE,59330.0,692.0,1.0,0,1-2,Standard,1,36,1
1163278106,ZSF9585,NJ,PAS,,40,SDN,OTHER,WHITE,2007.0,Fire Hydrant,NOSTRAND AVE,Brooklyn,115.0,,,,,,,0,High,7.0,6-10,OTHER,1,Tri-State,Passenger,AVE,60875.0,705.0,1.0,0,1-2,Safety-Critical,0,29,1
7885821515,SDB1090,UNKNOWN,PAS,,21,VAN,JEEP,WHITE,2006.0,No Parking - Street Cleaning,JAMAICA AVE,Brooklyn,65.0,,,,,,,0,Medium,8.0,6-10,Commercial,1,Other,Passenger,AVE,59330.0,692.0,1.0,0,1-2,Standard,1,29,1
7902823328,EAZ4641,PA,,,14,SUV,BMW,GRAY,2013.0,No Standing - Day/Time Limits,AMSTERDAM AVE,Queens,115.0,,,,,,,0,High,1.0,0-5,OTHER,1,Other,Other,AVE,58295.0,663.0,1.0,0,1-2,Standard,1,28,1
1907212585,BUW0623,NY,PAS,2013-08-28,38,SUBN,HONDA,BLUE,2013.0,Failure to Display Muni Meter Receipt,RICHMOND AVE,Bronx,65.0,8.0,August,3.0,Wednesday,2.0,35,0,Medium,1.0,0-5,Passenger,0,NY,Passenger,AVE,58315.0,661.0,1.0,0,1-2,Standard,0,36,1
8273036419,QFY2683,NY,PAS,2014-06-29,20,SUV,TOYOTA,RED,1999.0,No Parking - Day/Time Limits,FORDHAM RD,,65.0,6.0,June,2.0,Sunday,6.0,26,1,Medium,15.0,11-15,OTHER,0,NY,Passenger,RD,61945.0,723.0,1.0,0,1-2,Standard,1,35,1
1098171183,FWM1041,NY,PAS,,20,SUBN,HONDA,BLACK,2003.0,No Parking - Day/Time Limits,LEXINGTON AVE,Staten Island,65.0,,,,,,,0,Medium,11.0,11-15,Passenger,0,NY,Passenger,AVE,59390.0,696.0,1.0,0,1-2,Standard,1,29,1
1708587371,ALA7036,NY,PAS,2013-12-15,38,SDN,VOLKSWAGEN,GREEN,1998.0,Failure to Display Muni Meter Receipt,5TH AVE,Manhattan,65.0,12.0,December,4.0,Sunday,6.0,50,1,Medium,16.0,16+,OTHER,0,NY,Passenger,AVE,58895.0,683.0,1.0,0,1-2,Standard,0,36,1
8190602705,YQG7034,CT,PAS,,40,SUBN,TOYOTA,WHITE,2010.0,Fire Hydrant,JAMAICA AVE,Bronx,115.0,,,,,,,0,High,4.0,0-5,Passenger,1,Tri-State,Passenger,AVE,59330.0,692.0,1.0,0,1-2,Safety-Critical,0,29,1
9435109574,CEV2740,NJ,,2014-02-23,37,SDN,CHEVROLET,WHITE,2006.0,Expired Muni Meter,BROADWAY,Queens,65.0,2.0,February,1.0,Sunday,6.0,8,1,Medium,8.0,6-10,OTHER,1,Tri-State,Other,BROADWAY,59700.0,710.0,1.0,0,1-2,Standard,1,35,1
8721783460,GJM2041,CT,PAS,,21,SUV,FORD,GREEN,2011.0,No Parking - Street Cleaning,NOSTRAND AVE,Brooklyn,65.0,,,,,,,0,Medium,3.0,0-5,OTHER,1,Tri-State,Passenger,AVE,60875.0,705.0,1.0,0,1-2,Standard,1,29,1
4347400489,HEP9164,VA,PAS,2014-02-22,14,SUBN,VOLKSWAGEN,BLACK,2005.0,No Standing - Day/Time Limits,LEXINGTON AVE,Queens,115.0,2.0,February,1.0,Saturday,5.0,8,1,High,9.0,6-10,Passenger,1,Other,Passenger,AVE,59390.0,696.0,1.0,0,1-2,Standard,1,36,1
4124520973,AJL5448,NY,PAS,,38,DELV,BMW,RED,2013.0,Failure to Display Muni Meter Receipt,NOSTRAND AVE,Manhattan,65.0,,,,,,,0,Medium,1.0,0-5,Commercial,0,NY,Passenger,AVE,60875.0,705.0,1.0,0,1-2,Standard,0,29,1
5843721429,RWQ9396,NY,,,71,,OTHER,WHITE,2000.0,Inspection Sticker Expired,,Bronx,65.0,,,,,,,0,Medium,14.0,11-15,OTHER,0,NY,Other,,,,1.0,0,1-2,Standard,1,23,1
5345146836,KGJ6780,NJ,PAS,,71,,OTHER,WHITE,2003.0,Inspection Sticker Expired,PARK AVE,Brooklyn,65.0,,,,,,,0,Medium,11.0,11-15,OTHER,1,Tri-State,Passenger,AVE,57350.0,660.0,1.0,0,1-2,Standard,1,28,1
7167194592,YQX0675,NY,COM,,37,PICK,VOLKSWAGEN,SILVER,1999.0,Expired Muni Meter,BROADWAY,Manhattan,65.0,,,,,,,0,Medium,15.0,11-15,Commercial,0,NY,Other,BROADWAY,59700.0,710.0,1.0,0,1-2,Standard,1,29,1
7545564967,,NJ,PAS,,14,SUV,TOYOTA,WHITE,2010.0,No Standing - Day/Time Limits,MADISON AVE,Queens,115.0,,,,,,,0,High,4.0,0-5,OTHER,1,Tri-State,Passenger,AVE,58890.0,676.0,0.0,0,,Standard,1,27,1
4296014364,UNX4916,NY,,,21,SUV,HONDA,WHITE,2013.0,No Parking - Street Cleaning,FULTON ST,Queens,65.0,,,,,,,0,Medium,1.0,0-5,OTHER,0,NY,Other,ST,58275.0,675.0,1.0,0,1-2,Standard,1,28,1
2965989705,ZQQ0798,NJ,OMT,,40,VAN,TOYOTA,GRAY,2002.0,Fire Hydrant,RICHMOND AVE,Manhattan,115.0,,,,,,,0,High,12.0,11-15,Commercial,1,Tri-State,Other,AVE,58315.0,661.0,1.0,0,1-2,Safety-Critical,0,29,1
9548990632,BFK8674,NY,,2014-02-27,74,PICK,CHEVROLET,,2007.0,Missing Required Equipment,HILLSIDE AVE,Manhattan,65.0,2.0,February,1.0,Thursday,3.0,9,0,Medium,7.0,6-10,Commercial,0,NY,Other,AVE,58535.0,679.0,1.0,0,1-2,Standard,0,34,1
7417592931,HSQ3625,NY,PAS,2013-11-20,74,SUBN,HYUNDAI,BLUE,2012.0,Missing Required Equipment,MADISON AVE,Brooklyn,65.0,11.0,November,4.0,Wednesday,2.0,47,0,Medium,2.0,0-5,Passenger,0,NY,Passenger,AVE,58890.0,676.0,1.0,0,1-2,Standard,0,36,1
3023063838,CCW0611,NY,PAS,2013-09-21,98,TAXI,HONDA,BLUE,2011.0,Blocking Intersection,LEXINGTON AVE,Queens,115.0,9.0,September,3.0,Saturday,5.0,38,1,High,3.0,0-5,OTHER,0,NY,Passenger,AVE,59390.0,696.0,1.0,0,1-2,Standard,0,36,1
